"id","match_id","event_time","is_game","elapsed_time","num_alive_teams","num_alive_players","num_join_players","num_start_players","safe_zone_x","safe_zone_y","safe_zone_z","safe_zone_radius","poison_zone_x","poison_zone_y","poison_zone_z","poison_zone_radius","red_zone_x","red_zone_y","red_zone_z","red_zone_radius","black_zone_x","black_zone_y","black_zone_z","black_zone_radius"
348517,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:48:15.712 +0900,5.0,1248,8,17,25,100,109383.51,366942.25,0.00,36971.50,109582.59,371510.03,0.00,18485.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348518,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:48:25.709 +0900,5.5,1258,8,16,24,100,109416.77,367705.56,0.00,33882.34,109582.59,371510.03,0.00,18485.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348519,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:48:35.690 +0900,5.5,1268,8,15,24,100,109449.95,368466.63,0.00,30802.40,109582.59,371510.03,0.00,18485.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348520,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:48:45.700 +0900,5.5,1278,8,15,24,100,109483.22,369230.06,0.00,27712.79,109582.59,371510.03,0.00,18485.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348521,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:48:55.700 +0900,5.5,1288,7,14,24,100,109516.44,369992.16,0.00,24628.52,109582.59,371510.03,0.00,18485.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348522,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:49:05.686 +0900,5.5,1298,7,14,21,100,109549.62,370753.47,0.00,21547.53,109582.59,371510.03,0.00,18485.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348523,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:49:15.707 +0900,5.5,1308,5,12,18,100,109582.59,371510.03,0.00,18485.75,109582.59,371510.03,0.00,18485.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348524,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:49:25.702 +0900,6.0,1318,5,12,17,100,109582.59,371510.03,0.00,18485.75,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348525,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:49:35.695 +0900,6.0,1328,5,12,17,100,109582.59,371510.03,0.00,18485.75,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348526,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:49:45.694 +0900,6.0,1338,5,11,17,100,109582.59,371510.03,0.00,18485.75,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348527,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:49:55.684 +0900,6.0,1348,4,10,16,100,109582.59,371510.03,0.00,18485.75,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348528,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:50:05.701 +0900,6.0,1358,4,10,15,100,109582.59,371510.03,0.00,18485.75,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348529,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:50:15.701 +0900,6.0,1368,4,10,15,100,109582.59,371510.03,0.00,18485.75,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348530,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:50:25.690 +0900,6.0,1377,3,9,13,100,109582.59,371510.03,0.00,18485.75,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348531,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:50:35.682 +0900,6.0,1387,2,7,11,100,109582.59,371510.03,0.00,18485.75,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348532,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:50:45.711 +0900,6.5,1397,2,7,10,100,109578.59,371480.88,0.00,18420.87,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348533,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:50:55.700 +0900,6.5,1407,2,7,9,100,109388.39,370096.22,0.00,15339.80,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348534,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:51:05.684 +0900,6.5,1417,2,7,9,100,109198.20,368711.66,0.00,12258.96,109012.02,367356.19,0.00,9242.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348535,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:51:15.687 +0900,7.0,1427,2,7,9,100,109012.02,367356.19,0.00,9242.87,109999.28,366970.09,0.00,4621.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348536,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:51:25.707 +0900,7.0,1437,2,7,9,100,109012.02,367356.19,0.00,9242.87,109999.28,366970.09,0.00,4621.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348537,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:51:35.699 +0900,7.0,1447,2,7,9,100,109012.02,367356.19,0.00,9242.87,109999.28,366970.09,0.00,4621.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348538,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:51:45.691 +0900,7.0,1457,2,6,9,100,109012.02,367356.19,0.00,9242.87,109999.28,366970.09,0.00,4621.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348539,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:51:55.678 +0900,7.0,1467,2,6,9,100,109012.02,367356.19,0.00,9242.87,109999.28,366970.09,0.00,4621.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348540,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:52:05.699 +0900,7.0,1477,2,6,9,100,109012.02,367356.19,0.00,9242.87,109999.28,366970.09,0.00,4621.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348541,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:52:15.694 +0900,7.0,1487,2,5,9,100,109012.02,367356.19,0.00,9242.87,109999.28,366970.09,0.00,4621.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
348542,"0046ac50-c6cb-4093-a9c0-00b3634f7228",2026-03-29 16:52:25.681 +0900,7.5,1497,2,5,9,100,109022.20,367352.22,0.00,9195.19,109999.28,366970.09,0.00,4621.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
